resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,max_watts,weighted_average_watts,max_speed_kmh,average_speed_kmh
2,SG - Sentosa climbs,48422.4,6533,11377,528.0,Ride,Ride,10.0,15192838019,2025-07-21 21:54:50+00:00,2025-07-22 05:54:50,(GMT+08:00) Asia/Singapore,28800.0,,,,54,30,0,1,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",7.412,14.82,79.6,28.0,142.6,False,931.6,True,134.6,180.0,False,True,51.8,7.2,16224456973,16224456973,garmin_ping_461487100579,False,11,2,False,10335058,1,a15192838019,kn_G}mxxR`@lH`A~@HxCzF`JtIdOfWfJhLnIlJlE`FX~JyClJiAdEqBfD`LnJdOpBxArCJbG{@tK`CrXbB|PzF~RNfVbDpCObDeApK}InM[lKkFt@V`BlCnBpHl@X`N^xI?|Eg@hVXhRcNrAp@fEhFbB@vJ}KnAkGfDuDzAkW|@gBrD{C|@}D?_CaA_CwFuDQkAf@qCMwA}DuD}@oB^uB~GeG`DTwB]s@NqGpGWhBrA~B|FvDiAvCI`Bb@x@jFnEh@`B?`BeA`FmFpFuAdWaEbFW~AxAjAnFaBfB_A~BsDfAi@nAJvC~AtAUPVyABiCyAoBGyEjFsKfC}AnCfC`BlCq@pCxEjAVjDsAvN}M^HaPtMwD|As@MkCuEsC^uDoAwHfJuCzBgArBUjGg@~AcMdQ_D|AyAzCh@|BN|Bd@ZvBi@Rm@WaC\AUjDeCx@yFCoChAm@rAHbD{B|@b@jDfCtDfAhEMl@c@iEuBsDeA{DH{@rB_AIsDbCcBdGM@{Cq@sBx@iC`AmApBq@jHaKpDsGRgGd@eB`DiEh@?Fh@_@JSc@rBuAxHgJzAuG`DeDfBcXbGcHj@kDKeCyAuBgEmC]_Bd@qCOyAcEyDy@oBTaBbH_HjD`@kDGkG`G_@lBtAfCvFtDkA~C?|AvFdFv@lBFnBaArEwD~C_AbBsA`WyDzEYjBnAdAhH{BtFcGrANfDfBvAKmBHeCqAmBIaE`FqFhAyC~@kBzChCzAjCs@lCzErAZzCyA`DiDlIkHb@B}@VsDnEmNlJqDiGiC^_EoAwHvJaD~Bw@`Bw@`JmMpQiCbAaBrCKv@n@vARlC|@TzAs@BeDFlCeAdAaHBqCv@oA|ARdDcClAh@zCdCpE|@~CDx@WHAkB_FoMNq@rB}@MkDhCmBfKa@z@aAEiCGhDsAx@qAAOsCo@}AV{AzAiClCqAhL{Pj@qAl@wIdDqE|Au@tIaKpAaGpDkEjAaVl@cBdFwEn@}FOiAuAsBqEoCWuB`@}DsEsEs@mCj@wAbG_GfDRcDEiHdIj@jCnErDjA\@fA{@K}@sBeDsCw@sB\aBtEmEbBVyASuEpE[fBzAjCzFhDAr@oAlBA`BvGjGb@nBO`Cy@`DeEtDo@pAyApWuDfEIlDuMjPg@AuFkGkA[yRdMoXIyCX_ZKm@_@qB_I}CuB{IrDcL\qKhIeChAmD^kVqCmSOkQ}FqX}ByJsBeM`@kAy@qIsMoDcIiSp@qJnCkDa@eNmG}H{G{IgDuH{AsCeBsQy[_CoBBiA`Ac@_@_G,2,,,53.352000000000004,26.6832
2,SG - it’s time for zone 1,12681.6,8850,9117,140.9,Walk,Walk,,15171926567,2025-07-20 01:27:18+00:00,2025-07-20 09:27:18,(GMT+08:00) Asia/Singapore,28800.0,,,,0,23,1,1,0,False,False,False,False,everyone,False,,"[1.35, 103.84]","[1.34, 103.84]",1.433,8.407,,,,,,False,,,False,False,66.8,13.9,16201564789,16201564789,665E1D8A-07CE-4739-B39B-FE9A0A423F45-activity.fit,False,0,0,False,10335058,1,a15171926567,yyeGupwxRD~@CnAKb@]h@Eh@PnBQh@kAj@c@JOJiBf@[\iB~@eBjAqAb@SPVNDNH?XQd@GFGd@Gd@S`@ETQH[V[RId@Ef@]RBVPd@Qb@FVGXFFC|A~@^NX@TTF\AXYf@SPCPg@f@QFSVB^RPBVLDNZ@d@GL[LMP]NGLe@Pi@B}@T]Iw@D[K]@QIa@s@u@e@SESBCJ^h@Pj@Kr@]f@k@^o@JEHWDg@^QDyANWCuAk@QQSc@A_CJe@CUFWECOAMNOAQ]GBmD~BAJaAfBAPTRtBBZD^RXn@@h@EPKLyA^sD^[NuAhCiAxAs@n@GXLhBJn@l@bA@f@XjBn@nAHVBx@`@xAAZDJCl@Jj@FPJ~ANfAPl@HbBC`@EVi@nA?v@k@Ns@IUPS^B|AIb@_@d@oBbAo@h@g@`BCVMTQNeG?cCC{CIML?ZT`AAdA[tAm@x@@TVRv@ZV?\Sx@Mj@Dl@VDJFr@Or@Cz@LpAd@jAFj@LNb@pADb@Tv@LdBEbAK^GnAGTWJiAFc@GUMeAoA[Mm@A_@IBBO?D@QQQLFEC@CG@[@NIAYRjACCDJ@RRBd@ENJ@GBBBAGCD@FP^h@dBd@f@xBr@TBdA|@h@\Z`@jCfFHf@RZBXf@zAZ^`AlBv@z@Xp@Pt@@n@Hj@Pf@TXrAF~@SdAy@LYXIp@k@~CoAdBqAnA_D|@mAXgA~AmEb@s@j@{At@gAJo@ZOx@{A`@k@vAsANs@x@Gj@QdAQL?j@Z^FrCGLI`@aC@_@IwADeAb@aA^a@b@Of@@f@Ll@h@\Nh@DrEY|ERVm@^WNeANc@r@cARm@r@s@XM^?^HXTHCtAwAZm@CSoBmASIc@i@[m@kBqBg@U{@Cs@UYQ_@i@Ka@B_Bu@aA_@[YM_DMaA_@e@w@Mi@O]a@u@AKUYBIGSI_AF{@Lc@n@e@d@o@f@c@JWCS@GCQs@Us@e@_AkAMYOgA@i@Rs@Fm@Te@^kBTc@Ha@^aAVeAHK?Qb@{APYTo@TQZc@Te@n@}@hAoAL_@GUWGcC`@qBNQMKW?e@J}BMwATy@p@Wj@Gz@CxALZ]f@SD[EOk@aA_@Ow@AWYGiBBy@F_@RYLo@,2,,,30.2652,5.1588
2,SG - free coffee ☕️ ride,73579.6,8351,14911,371.0,Ride,Ride,10.0,15160886772,2025-07-18 22:47:01+00:00,2025-07-19 06:47:01,(GMT+08:00) Asia/Singapore,28800.0,,,,133,35,1,7,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",8.811,15.54,85.2,29.0,185.7,False,1550.4,True,143.0,180.0,False,True,51.6,8.0,16189405414,16189405414,garmin_ping_460497629049,False,69,2,False,10335058,1,a15160886772,}m_GyixxR\hDz@fAEpAkC~@cNdLuHzHmZ~rATl@~[bKUlBb@h@i@g@V_BeXqI_CrFuSyCeMy@eBRsBlBcDKwFxAqO_DcDt@iD`FyDtA{GwAoJiDsB_BuA_CgEeQo@yEJ}OzA{FEyIl@sKEeCi@yCwKgUeAiAiCk@gP]aE`AwI~E_F~DgIdCcC`BqIvJqFlNaHlHeCnAuLG_LbCsEVs[{@}IpDeFwBmEKaDh@sB`Ag@x@_@dC}@n@iD}@gKh@aBmA_BiEcA]{ElAuAvAyA`EO|Av@dCnC~BRxAc@fAcD|CR`EObAsCzBYx@GhDlAzHe@jAyAUmNyG}Jk@eCd@mDbBQbBbAhE[jA_A`@qCk@cBsDeAk@iD`AkB?_C[_B}@sTgCkK~@cVdGgDLgFWcAnAq@jCbCbOKvAkBhDgLbHuA|ImB~EkAt@_U`FgInCwMtBeFlBs@p@oDvGWjBJbCvBtPpDxShKrb@jBnQpFrVf@bRUzT`@pFzBzK^dEu@dOIjVu@fO_BrGuCfHc@zChAfWyAh@wHFeHpCiEt@{RJiEk@eTyJ{ESckA~KQp@h@|B`FrF|EbBXz@aCbJ}Tpi@a@|B@v_AxDnPzAlJvBnE`DlC`IzC~O~BpFxD`DdEpLpH`Bf@xKAvBb@pJ`QlKzE~LlCvAGtD}AjAr@ElFyC|BsAjK}Bz@]n@cQ~u@`d@zPvBlDtEfThAfBvBtAdGr@~bA~DhDr@bGlDnCz@vWrAjDj@pG~CnJ~KnWpTnHfD`Eh@zD?bo@cFlKZdVlDhGRjE_@bEcA|DoBrDeD~AcCzAcE|CmU~BcGzEmEdMeE`FgDj^ej@lDgCbW}K|d@uXjHyA|GCxf@fHdHRlFa@hN{ClY}DnC{@tLGfKzAtJp@pF_A@iLeA_\?aGxBmQnCqOGqAl@qGpLqaAvAsEdCcEb`@{ZvD_GlAmI]qIy@mDcBwD_^_b@{E{GSmAbh@w\j`Ai\nEaCzCkDrAuCfLof@hCaIpD}HdHkHhX}QjMiH~BcCbAeC|XslAlI}Xt@yOvFgTtAgVnQm^nJgQr@gCP_Ci@gVy@yDkd@kf@wAiCNkQo@c\[kW_E{EWQ]Rb@{@aByAoH{CkAeAmE@wA_@_Al@}AAaBK{A}@w@fAo@A}B]yDkBFw@m@jAgAo@gBfBkGrJeBvDoEbGwDhCwEUeBzDmAx@aNcFgOgHuCe@k[xA}B`DsHiA]gAc@MqIdMkUZqFiBeK{LsBi@aAt@}FxRmA|BUk@vAuE,2,,,55.943999999999996,31.7196
2,SG - alarm clock for 4:45 is absolutely insane but this route is worth it,46678.2,5932,8504,420.0,Ride,Ride,10.0,15116228847,2025-07-14 21:25:22+00:00,2025-07-15 05:25:22,(GMT+08:00) Asia/Singapore,28800.0,,,,50,29,0,4,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",7.869,15.3,82.6,28.0,152.6,False,905.2,True,140.4,178.0,False,True,52.0,3.6,16140497111,16140497111,garmin_ping_459125050162,False,25,0,False,10335058,1,a15116228847,am_GykxxR^~Bg@ZDv@dAjAI|AqBt@uObM}F|FmAzC_DpM}Qtx@sExWqDll@__@do@oAzC_^|wAiQvp@_B|Hl@jAzNlCpYh@jFbAlPhJrCrBbBnCnAzFjAxAdObItBh@bC?fUiE`QmAxIQxETr\|DjQHbJpBd@]`A_EJkBSgDnAcEnCmAfCa@fDtCxBpDxEzAdA|@v@nBJ~C`GpA|Ck@~AsBj@iEz@aCrDsEKcAc@i@mBqAkAG{@o@YkGXuAnAoAhAwFzCgHfCaAn@eAQqCcC}Gv@uA^AxDzDfCJf@sAdBw@^o@BsAe@wALYfHbA`BQv@y@Hs@}@{BJ_AvFg@d@k@Z}A|@w@jC_BpFiBpC?|C`ChQfF|A]lDiQn@qAhEqRnCmJ~DsSnCaHGeBdAcDd@]?qBl@}BZUPwE~AwKrD_M`@i@EkGlAwOfK{QfDgKdH_LnC_GZ}EQwOjBo@|DMpJh@nG@lFg@zUXfNiJjAwAnASv@ZfF|FjAMpAmAhHaJbAsFjD}DbBsWd@cAfE}D~@mECwBi@{AiFeDe@w@K}Af@yBSkA}DuDy@kBTkBzH_HjC\oB]}@ToGhGUfBxAnCxFlD@d@mAxBCtAb@|@hC~AxA`Bb@xAFdBy@xEwDbDcAfBuAdWc@~@mClC[lB\x@f@N~AaArEq@lA}@~AkCpAo@tA@zAhAlBf@[LsAa@qBuAyAGsExFmEv@aB|@uAF_BvBA`@jCzAfCs@dCnElAf@|DaBhCqCpC}AhEgFb@AsFhF}GnFgEfC]GuC{FsC^qDsAcItJsAn@oAxA{@fBSjGo@fBqEbHiFhGyC|AyA|CDbAv@bEj@RlASh@_A?uBFnCkBfAaGMmDfAu@|AZ~@?nAeCdAE`@~@~CpBjDr@zBNfAMb@MoBuDgIi@uBFi@~BmAQ{C|@uAtBaA~EEA}Bq@yBp@wBhAgB|BiAfLkPr@mBLyEZaBlDwEd@AHd@w@EXe@Zj@o@FEa@TQ`@d@y@LISTYj@\q@PIa@ROh@XQ^]E}G{GoAHkPdL{ATkVQwCZkSEuFGiBsHcAsA{BeA_JrDgH?aC^}Ar@uHtGiFzAsD?}SqCkSM_QcGmWsBsKuC?sH\{GAwPvDgQIu@g@YV}CuAa@dAaECg@qIiCyCrDsChA_DAmG}A_APmArHuAhRX|CdCnIgD`@aPb@uKlCaCg@aNiGwHoGqJgDoGwAuDyBcJaQ}EaIeCyBA_AdA}@_@yF,2,,,55.080000000000005,28.3284
2,SG - “Zone2” Sunday coffee ride,45867.0,5134,12094,161.0,Ride,Ride,10.0,15095275619,2025-07-12 22:36:56+00:00,2025-07-13 06:36:56,(GMT+08:00) Asia/Singapore,28800.0,,,,24,32,0,6,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",8.934,14.82,84.8,29.0,194.1,False,996.8,True,146.7,178.0,False,True,30.2,4.2,16117517640,16117517640,garmin_ping_458471633543,False,10,1,False,10335058,1,a15095275619,e__G{~xxRTcAZ[p@Ix@VpA`A`EnFpD`EtAt@`Dn@nA@|Fi@xID~@m@lEmI|@cAZKh@Jt@|@\NxAPXGxDqNdA{EDiAMsEb@cB~CcEdBcBxAaC`CsC`AoB`CqC`AoB~GoIdAmB^St@DjHxCtCr@zUbCrCd@jJtCnB~@nAR`@Xb@jBRBt@Ux@h@hAPb@\l@|Aj@^T|@|Aj@TKvBT`@Ql@~@n@\TCHe@p@`@lBX~@zAl@l@z@h@nAJn@hAxGbDpBlA|JtH`AzALZJ~CFzKVrG?pMFxGPtKNlDAxEf@zE|@vB~J~LhMpMvEjF|@vAf@|ANvAh@~VCfAUxAgArCmGfLyGfO_IzMs@bB]vBShIe@~Gm@~CiDrLg@~B]zDIbFMjBwAnFuB|FwRjx@oBdHiE|Re@|As@xAy@dA{ApA{MzH_XbRqBhBoB`C}@zA{B~EiCvH_Mhg@yAxCaCrC{B|AqB`A}FdBoGfCyl@|SqO`Ju@RqLhIwHrGCp@Nj@zEfHdYn[|BfD|AzDn@rCb@fFE|Cc@jDo@~BgA`CeClDkAnA{CdCaWjR_BfBiBjDw@pCSrA{LncA_DxSYrEa@rCKJMO?k@lC{Rr@gIpBmPrIyr@lAwFfBmD`BiBnTmPrHoGvCcEt@cBv@}CR_CFsEOkB}@_E_B{DaCgDuZy]yE{GQk@?g@RWrKuGjUiOjHkDh@a@|@At@SbXeK~UkIhGeBlBy@rBuAnCcDzA{CxFaW|D_PfBkFtDuInCgDvBmBzZySpLyGlBuBlA}CfEeSbRuv@lAwDnBiIrCwHNkCHoF^wDl@mCbD}Kd@kCj@cILkHZsBt@qBvDgGdDeGlFiM|GqLfAwCRsADqAe@oUQkB_@oAm@_AkGcHsKmKeMcNyAoB[s@I{@BeET{G?uCM_IEoMQuEBkKIo@?eBMm@iAaBoAeAg@q@_CaB}BsB{@qAiDwB_BUaCL_Ba@gApAkA@gF_BKBOl@e@DyAQuEoBO[`@cA?UB`@q@nA{Ay@k@OgDxGwA|B{EjJ_B|By@h@iBxB}@f@mAL{B[k@RY`@w@`Ce@h@c@Tw@EwDgB}IgD{LyFmC]cMx@}LRg@TsAxBg@RgGy@W]Kk@e@QWHi@j@gF`Js@l@q@HgHOiFb@aC@iD_Au@c@{@y@gI{Jq@g@sAWc@JS\iDtJoB|G{@vBSUAUnAkE,2,,,53.352000000000004,32.1624
2,SG - July brekkie with ANZA,17632.8,2301,9213,137.0,Ride,Ride,10.0,15084790937,2025-07-12 00:55:51+00:00,2025-07-12 08:55:51,(GMT+08:00) Asia/Singapore,28800.0,,,,19,25,2,1,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",7.663,15.14,82.9,28.0,154.7,False,355.9,True,127.8,166.0,False,True,35.8,8.8,16105972230,16105972230,garmin_ping_458152840727,False,5,3,False,10335058,1,a15084790937,an_G_lxxRJtBJ|@Dt@HLf@b@NVFV@TATAJKRQLSFm@B[JiH~F}B~AmAbAoChCk@b@gAdAg@p@]|@oBjIIf@a@`Bc@bBQz@}@|Da@vA_ArEe@hBaAjEkHzZmArGeAdGYdBCX{@`Fc@hHQnJ_@jG@jAHRNJHBdCVj@Lh@RXPtAhA~@v@dA`AlArARZl@xAbAxCv@lB\r@j@|@hCvCpEbFXXJBZf@\\~E|FlAbA`Bx@bDbAnD~@~I~AbC\VHLHvBd@dD`AnPjExBVzI\lCTnPvBpB\NHVBT?x@Lt@DnC\bAPtBj@dARlAb@nAh@`Bb@`BXvEn@v@NrAb@rAn@j@Zt@n@d@f@~@lAV^R`@tC`JFZAZOVsAp@kAx@c@d@{CzD_CfCi@d@oBtBa@T_@N{@Lu@BgCGe@Ew@AEGDC|@@t@DjBBhAQFCDG?GEMMI{B}@gA]w@Ou@KOKXLlAVhAZt@\pBlAJBLENGl@g@bAiAx@eAxBcC~AuBfAyAbBeBPYJ_@@OAa@E_@Mq@k@oBaAyC[q@e@o@o@s@aAu@iAm@m@Ww@UoAUkGw@mAUiBi@eE}AkAYkB]uB[gBS{CWeK}AoFq@sBKgEIw@?g@EqBa@sCo@aFsA}Bg@{DeAg@IkD}@eAMyBe@wEw@{DiAyFwAq@Y{@i@w@m@oBuBuCkDgFyFgCcDq@m@c@g@g@{@e@cAeBwE_@{@c@s@k@m@q@e@sD}Ci@]aCm@eHcAGG@KFMRy@p@cBTgAPcCLcDz@ePn@cEhBeKbAyEdA_E`EcQ`CwLfAeFN{@t@cD|B}K`BmHZq@b@i@tC_CrAmAvAkA\_@rAmA|AcBnBiBrAyAhBsARQ\k@PMTKTCFEBE?GO_BS}C,2,,,54.504000000000005,27.5868
2,SG - Botanic Gardens by night ✨,5431.4,5134,7917,58.1,Walk,Walk,,15056358931,2025-07-09 09:59:48+00:00,2025-07-09 17:59:48,(GMT+08:00) Asia/Singapore,28800.0,,,,0,18,1,1,0,False,False,False,False,followers_only,False,,"[1.32, 103.82]","[1.32, 103.82]",1.058,3.013,,,,,,False,,,False,False,38.4,12.2,16074996760,16074996760,85074B85-FC7D-4EA2-AFB5-291758A9D8BE-activity.fit,False,0,0,False,10335058,1,a15056358931,o~`G{jsxRLAJDd@b@PC\ONCVBLENINOBGTMJSCKWGIGCq@\WJ@Pd@j@J?FZRx@H^KRJL@LIH@XKL@FGTDJCZFJEJUHIB@BGH?VMHLXBLGP?FE`@ALYHDBLPFBFFDr@?@IEOQGQ?CCC@GIQEEGCW@KJK@IBELGT?@ED?RNDJ?PCLSJSECILSAK@GIMAILURKNBADNV?PABHF@PATBFAD@DF@@V@\IF@RFBTGP?HDJETCBD?LFD@DH@VLE?J?A@B??@THN?BJJ@DHD@?NC@GAGFW@AGQ?ELBHA@AEB?CDTVNDNT@JRLF?DCEF@DJP@FZLZBJAPDXGF@FE?ERYJ[TYRIHMVKHJHBFCLBVOX?z@T`@PL?DFRAFFn@@`@ETILBDCBM\[d@?DCH@ACLHDL?HFJ?NBDD??LDDLHJ?JEDBA@@EF?XB@QLUTu@JUPo@TI?B@??CC@DAA@DCGBH?FHL?BDC?JNN?AO?AGH@AFLBN@A@TDNA@@?A@DBAJFDELBNCHB@IDCLBA?DKFQXG?CBATYZ?BGF?BEF@DCFE?MHQ|@OHAFGDCF@B?EGR@Bg@FGFI@Y\BJF@b@ENIRCd@P@CJD@ERELKTDBAACF?JMLE`@@ACC@@@DEDSEIFMCQBCCGDADWFEDM?CDOFG@IFC@OHEHQ@GNUC??CFA@IB@?IJOJEBKRKA@BCCCTKBCD?PKAAVGLKD@`@MVMJA\QPCFEBKAECDCCEBQGE?CCBC?B?GS@KOMIBIE@?FEOECIOAI\m@UE@AAB?CA@B?C?B@C?BAA?@?AB@ECB@@ACB?AA?B?CADPABF]r@KFAFULKJ]LM?EBa@DEES@]EMEm@GYJQAYEW?q@LID@LCDBLSJAJGHCZM?@@IDQ\ECI@CFC\WEGIKe@BCMWAK[_@?IKWSEIISECE_@GSKKBMKGBiAG[KMIAEWCWOSC_@?OFUBMFM?QDQ?EE]?WIO?G@ILI@_Ae@c@MSFMJAFCCSFYAKBYPEHEBADS@IFQCc@BKKBa@CKA]CABMCMB??MEEBCCAAEBE?EIE@KIWOIOBK?ACWJG?IHO\AL@B]h@DL?EBRHHCLQFMAOHIAAB]DMEIKG@SLKB[Z_@Fs@CcALSEe@FSCED?BCFOJQDCDW@CFK@Y?OFc@CC@MNUJ{@@MJOBUGKKGAEIGA,2,,,10.8468,3.8088
2,SG - long time no see,14147.4,8906,9562,142.8,Walk,Walk,,15041351449,2025-07-08 00:01:04+00:00,2025-07-08 08:01:04,(GMT+08:00) Asia/Singapore,28800.0,,,,0,16,0,1,0,False,False,False,False,followers_only,False,,"[1.33, 103.84]","[1.34, 103.84]",1.589,6.5,,,,,,False,,,False,False,66.9,13.1,16058448606,16058448606,F81E6B4B-6633-4F28-B0A7-52D05DF3BF45-activity.fit,False,0,0,False,10335058,1,a15041351449,k{cGatwxR_CU{CSmDJ}EDsAPaBp@gCdBiAj@GNi@d@a@GII{@f@OEVNj@hA{@jAm@Sm@?BQWE?V`@R[GDAMFDGKBMJ@ENHHKIZHQIBBFBG?JFIPHD?KY@QPDFGQo@q@sAq@I{BHkAj@qBxAk@H_A[Ua@{AkFi@UI`@H^EbAMp@_@p@C`@PzBWh@kAf@]BILEE_@Ts@L}@f@IRs@VmBtAoBv@KL\d@XCLOTAvAk@v@KTQZc@HU`AMRUN?BJPDZ?`AMf@FnAt@`ARXb@Ah@MXy@fAs@l@Df@p@fA@`@GLe@XwAt@o@Dm@NgCMmAoA_@Qc@GQZt@jA?V]v@}@h@cAVe@`@kBPg@IgAg@U_@GaABaAH_@E[FUWMc@HOY_A^qBrAoA~BBd@NJpBB~@ZX^?v@OPg@TgBZi@AoAR_@RwAhC@Fg@^]l@o@j@Kh@N|Br@rAAf@ZfB|@xB?d@^dAHnACb@P|@DjAf@hCHpCi@jACfAWHgACc@ZO~@Jr@EZ}@t@{BrA}@zCSLgPEIHAf@XbBYtAo@tAALE?j@j@l@RL?n@[v@E`@Bn@\D\QrBJbBh@pAj@tB`@xBLZ?hBOt@D\Kt@KNqAT]Go@]y@_Ao@QWNGn@R`Ax@jBf@Z~Bx@jBjARXd@lAj@z@r@vAXbAd@xAx@fBr@bAFVx@r@LVZzANvAVr@LHlBJp@OdAy@FU^KLYt@U`Ao@xAg@nAcAj@eAv@_Ct@_AHk@v@gBDW\k@Hg@nAuCl@w@Tm@BYVGd@o@Zy@|@eAr@i@Lc@AQfAIdBc@pAb@vCIPI\sBEgBB_Bb@cAZ_@j@Wd@Bj@PfAt@d@D~DUpFL^s@VS`@gBh@s@Xw@fA{@z@B`@PRGlAkA\w@c@c@q@]qAgA_CyCq@YgAGcAi@]c@Me@BiBiAoAk@]q@F}@Oi@@cAa@o@qA]iA[c@c@uBN{AFOl@[pAoAL_@D@Qe@w@YwAmAg@sAGoA\wBTo@Dy@~@uCR[\wAnA_D`AmAl@eAfBaCGS}@?qEl@QMMe@JsCNQIGOcALo@p@[dAKzBHx@k@HQA[Mc@[c@c@Oo@EOKKyBc@b@Za@H_Al@iB,2,,,23.400000000000002,5.7204
2,SG - abridged RTI,103578.0,12315,18253,406.0,Ride,Ride,10.0,15010299860,2025-07-04 21:18:32+00:00,2025-07-05 05:18:32,(GMT+08:00) Asia/Singapore,28800.0,,,,176,34,0,5,0,False,False,False,False,everyone,False,b15517474,"[1.31, 103.84]","[1.31, 103.84]",8.411,16.56,85.7,27.0,156.8,False,1931.1,True,127.5,165.0,False,True,50.6,3.6,16024156031,16024156031,garmin_ping_455817993995,False,39,2,False,10335058,1,a15010299860,ym_GemxxRXdGx@`DqCfAeXrVsB~LkVbdARp@x[dKQnBP`@Ya@f@wAvBj@~DnExBk@xIaG~Ey@fJgFlHyLnCeMlCaEx@iDg@}C~Yir@rG{LtO{t@RuIvQwUfMuTmUiNcDkEwB}FkG}F_PiVsXof@cAmFa@iRcFsGvGkVhHmKdGkF~HsAbGaDpe@XsAaUHe^gCoKaAqLi@}@oCi@uOwk@wB{NjCcHCiCwAkB_FiCgAgByHqb@iBgFKeEkIqc@cIyS}BuJ}@oJvBuGBuCu@mBaI_H_CsMHkCmAyBwDoR[cP|AqOma@gtAbIwDqDmM?cEeDuPc@cHb@_Es@}Dk@sW}AkCeSkKxHsPtHaVvBgLz\qcA`AwLoA}YvJy[HsHiC{FsEoCw[mCskF}bByFy@uFX{FfCoD~E}Yl}@iDhFiGxNkCbMmVjt@cC~@aLMmFj@ix@hTyLnAiSvK}CtFqA~VaC`IGtBfBfDhJlD|C~FJ|IkAbY~AjHhC`GfDzClEfAld@y@fIhBhDfEjMlKGjAuE|Ftb@pb@lH|O{KjGcU@sC~@aBdC_CnSYxJjCxf@{@`KoCtIuKrUkNvSqMhMmEzITp@zTfKFv@oFnJcLn\eDvGaGxEsc@xQwD`E}R`[k]mUwBaAuAZuo@v~@{KxRwGlQgAxMyBdK}N`b@yE|D}KxCiD|Bmc@r|@yDjEaU~PoBrC{@bD?vFvBvF`u@v|@oXxu@_@lCVbBhMxJ~\f^wFiD{AaDzO`NdJvDdDpCtKt[xIdd@zFlKjAtEG`K}B|LiChGgL~P}BzHIpEvBtU?vGq@nEiGpQk@|Ff@|FlD~IXzC{@nDiHzKa@bDhH`g@jKfc@fCrTlFbV\xQYjS|DrZy@tc@{@|QwG|T~AfWjGTtYyArOPdVfC|[jHr\yCzOwF|KmHlIeI|ZqNxGeBvg@iG~f@aXvG]vMvB`TgBvJkFlL_DvZcDhP}JbJqQxDyEfQ{MvG{Bx]hGtXZzEx@rUbNbBjC|CxIjRnJrCDh]oF~Wq@h]`ExUb@bRvFr_@hA~C|@lLjHbAIxOyk@xGkPvG}Ghg@_]pCwDn@{CiMwE@q@Kh@aEeAkCcCqCFuKdFcBjDsFh@Iv@dA|BiAlBsAVqHaABvEqBfA_@vA{@LcBg@cSyQqDa@eWbBgE_@{K{FeKmCoJiNeE}C}NeDuLhA_MsKfGsMmDgLBqDnG}NzKwj@tQ__@_Ake@|HqUq@oKsIuQjKqWmKoEkIkBgEmCkQc[sBqBBcAbAq@YiF,2,,,59.616,30.2796
